image_path,mesh_name,lod_level,azimuth,distance_label,distance_multiplier,quality_score,tri_count_log,vert_count_log,surface_area,volume,edge_len_mean,edge_len_std,bbox_diag,bbox_x,bbox_y,area_variance,normal_var_mean,curvature_mean,curvature_std,detail_density,saliency_fraction,area_per_tri,edge_len_range,normal_consistency,aspect_ratio,vol_sa_ratio,lod_tri_ratio,tri_reduction,log_lod_ratio,compactness,normal_entropy,az_sin,az_cos,screen_coverage,log_distance,proj_detail,dist_lod_interaction,dist_normalised,dist_reciprocal,proj_area,lod_adequacy,dist_mult,az_deg_norm,screen_log
data\processed\rendered_images\max-planck_lod4_az315_far.png,max-planck,4,315,far,6.0,0.9967635869979858,-0.08621977882709578,-0.11191047366084374,0.2788132552767163,1.7957540709487578,0.14228590778808442,-0.13440703424223724,0.6317583330783998,0.5888078785757422,0.5102425508573081,-0.202646127287234,0.34133975426252705,-0.5284692077873795,-0.48147662237381816,-0.31577064683501566,0.3338286186026774,-0.11292455878997405,0.0070652103375268005,0.6095406499128444,-0.42239175485656577,2.856017795027012,-0.9223291054580046,0.9223291054580051,-1.0044228098218093,1.2634318227575088,0.572095783188743,-1.0000000000000002,0.9999999999999997,-0.7274607279999926,0.7614784957502033,-0.5410068654621502,1.1682067334942745,0.7071067811865475,-0.8078447970258241,-0.21799144080981991,-0.8284023387012739,0.5831781558438182,1.5275252316519468,-0.7626913576690203
data\processed\rendered_images\max-planck_lod4_az315_very_far.png,max-planck,4,315,very_far,9.0,0.9987417459487916,-0.08621977882709578,-0.11191047366084374,0.2788132552767163,1.7957540709487578,0.14228590778808442,-0.13440703424223724,0.6317583330783998,0.5888078785757422,0.5102425508573081,-0.202646127287234,0.34133975426252705,-0.5284692077873795,-0.48147662237381816,-0.31577064683501566,0.3338286186026774,-0.11292455878997405,0.0070652103375268005,0.6095406499128444,-0.42239175485656577,2.856017795027012,-0.9223291054580046,0.9223291054580051,-1.0044228098218093,1.2634318227575088,0.572095783188743,-1.0000000000000002,0.9999999999999997,-0.7879918672797618,1.4112684394631791,-0.5492283360250395,2.2883466826287586,1.414213562373095,-1.018849036308685,-0.2501814134975252,-0.8191275905763579,1.6371145820675856,1.5275252316519468,-0.8415457124556129
data\processed\rendered_images\stanford-bunny_lod0_az000_very_close.png,stanford-bunny,0,0,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-2.2609331405046358e-17,1.414213562373095,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,-1.5275252316519468,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az000_close.png,stanford-bunny,0,0,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-2.2609331405046358e-17,1.414213562373095,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,-1.5275252316519468,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az000_medium.png,stanford-bunny,0,0,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-2.2609331405046358e-17,1.414213562373095,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,-1.5275252316519468,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az000_far.png,stanford-bunny,0,0,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-2.2609331405046358e-17,1.414213562373095,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,-1.5275252316519468,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az000_very_far.png,stanford-bunny,0,0,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-2.2609331405046358e-17,1.414213562373095,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,-1.5275252316519468,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az045_very_close.png,stanford-bunny,0,45,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,1.0,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,-1.091089451179962,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az045_close.png,stanford-bunny,0,45,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,1.0,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,-1.091089451179962,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az045_medium.png,stanford-bunny,0,45,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,1.0,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,-1.091089451179962,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az045_far.png,stanford-bunny,0,45,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,1.0,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,-1.091089451179962,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az045_very_far.png,stanford-bunny,0,45,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,1.0,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,-1.091089451179962,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az090_very_close.png,stanford-bunny,0,90,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.414213562373095,1.4814323000395331e-16,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,-0.6546536707079772,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az090_close.png,stanford-bunny,0,90,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.414213562373095,1.4814323000395331e-16,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,-0.6546536707079772,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az090_medium.png,stanford-bunny,0,90,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.414213562373095,1.4814323000395331e-16,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,-0.6546536707079772,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az090_far.png,stanford-bunny,0,90,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.414213562373095,1.4814323000395331e-16,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,-0.6546536707079772,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az090_very_far.png,stanford-bunny,0,90,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.414213562373095,1.4814323000395331e-16,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,-0.6546536707079772,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az135_very_close.png,stanford-bunny,0,135,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,-0.9999999999999999,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,-0.2182178902359924,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az135_close.png,stanford-bunny,0,135,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,-0.9999999999999999,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,-0.2182178902359924,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az135_medium.png,stanford-bunny,0,135,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,-0.9999999999999999,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,-0.2182178902359924,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az135_far.png,stanford-bunny,0,135,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,-0.9999999999999999,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,-0.2182178902359924,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az135_very_far.png,stanford-bunny,0,135,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.0,-0.9999999999999999,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,-0.2182178902359924,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az180_very_close.png,stanford-bunny,0,180,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.5058187984205228e-16,-1.414213562373095,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,0.2182178902359924,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az180_close.png,stanford-bunny,0,180,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.5058187984205228e-16,-1.414213562373095,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,0.2182178902359924,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az180_medium.png,stanford-bunny,0,180,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.5058187984205228e-16,-1.414213562373095,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,0.2182178902359924,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az180_far.png,stanford-bunny,0,180,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.5058187984205228e-16,-1.414213562373095,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,0.2182178902359924,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az180_very_far.png,stanford-bunny,0,180,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,1.5058187984205228e-16,-1.414213562373095,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,0.2182178902359924,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az225_very_close.png,stanford-bunny,0,225,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-0.9999999999999999,-1.0000000000000002,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,0.6546536707079772,1.8431655356417154
data\processed\rendered_images\stanford-bunny_lod0_az225_close.png,stanford-bunny,0,225,close,2.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-0.9999999999999999,-1.0000000000000002,0.14418763848178626,-0.7821276318046869,1.1093087152699566,-1.0720731647745765,-0.7071067811865475,0.45818063374791146,-0.2759332265471738,1.8555243451997578,-0.8220704124545387,0.6546536707079772,0.25756328603415773
data\processed\rendered_images\stanford-bunny_lod0_az225_medium.png,stanford-bunny,0,225,medium,3.5,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-0.9999999999999999,-1.0000000000000002,-0.5162194093812587,-0.04345183118428754,-0.01209474331778423,-1.0720731647744886,0.0,-0.3556928564948785,-0.27593333774213447,1.8555243513797102,-0.29510219934265486,0.6546536707079772,-0.49649189870242944
data\processed\rendered_images\stanford-bunny_lod0_az225_far.png,stanford-bunny,0,225,far,6.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-0.9999999999999999,-1.0000000000000002,-0.7274607284832875,0.7614784957502033,-0.37079282009413456,-1.0720731647743424,0.7071067811865475,-0.8078447970258241,-0.27593337330954615,1.8555243548130167,0.5831781558438182,0.6546536707079772,-0.7626913582938739
data\processed\rendered_images\stanford-bunny_lod0_az225_very_far.png,stanford-bunny,0,225,very_far,9.0,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-0.9999999999999999,-1.0000000000000002,-0.7879918673752271,1.4112684394631791,-0.4735776491831358,-1.0720731647741673,1.414213562373095,-1.018849036308685,-0.27593338350137764,1.8555243564152266,1.6371145820675856,0.6546536707079772,-0.8415457125809225
data\processed\rendered_images\stanford-bunny_lod0_az270_very_close.png,stanford-bunny,0,270,very_close,1.2,1.0,1.060795687608176,1.0872905175074359,-0.4555902035066097,-0.5105369765103374,-0.3941128054988877,-0.3475499400513364,-0.6717007325235633,-0.733807189048796,-0.6363062674360798,-0.2035777213216867,0.3497690185291364,-0.874133674410857,-0.8825324415755171,0.3526030469982012,0.33304315293143527,-0.2739929735430589,-0.4019985030868467,0.4524687830362074,-0.8369336085625146,-0.49952461166594975,1.8030845451435036,-1.803084545143503,1.7268763869768133,0.382429729339777,0.459640982630785,-1.414213562373095,-1.9823919249024393e-16,1.8874841868266725,-1.3471674722244058,4.069511766263452,-1.072073164774623,-1.414213562373095,1.7242060560814776,-0.2759329330224308,1.8555243355864994,-1.10312012611421,1.091089451179962,1.8431655356417154
